Area,Instructions,Size,Priority,Bandwidth,Delay,Score,Allocated_Worker
2,51,4,1.0,73,29,71.48,1
2,67,7,1.0,54,16,84.08,1
3,71,3,1.0,92,3,97.84,1
2,50,9,1.0,72,14,86.44,1
3,7,10,1.0,51,20,80.04,1
3,94,5,1.0,90,7,93.8,1
3,65,8,1.0,57,6,94.16,1
2,19,2,1.0,85,19,81.72,1
3,99,4,1.0,87,28,72.76,1
2,61,6,1.0,95,7,93.92,1
2,17,9,1.0,98,4,96.96,1
2,6,4,1.0,71,5,95.44,1
1,47,4,1.0,68,27,73.36,1
3,90,9,1.0,51,3,97.04,1
1,53,9,1.0,64,12,88.28,1
1,70,1,1.0,51,9,91.04,1
2,75,2,1.0,59,2,98.2,1
2,44,2,1.0,85,25,75.72,1
3,21,3,1.0,68,15,85.36,1
3,86,2,1.0,96,1,99.92,1
3,59,8,1.0,53,22,78.08,1
2,54,3,1.0,94,14,86.88,1
1,37,2,1.0,100,3,98.0,1
2,10,9,1.0,97,6,94.96,1
2,10,5,1.0,52,24,76.04,1
3,82,6,1.0,98,23,77.96,1
1,86,8,1.0,64,30,70.28,1
2,62,1,1.0,84,24,76.68,1
2,92,5,1.0,87,29,71.76,1
2,13,4,1.0,84,1,99.68,1
2,13,4,1.0,63,17,83.28,1
3,24,3,1.0,82,5,95.64,1
1,65,1,1.0,96,29,71.92,1
1,82,2,1.0,87,16,84.76,1
1,40,9,1.0,70,22,78.4,1
2,23,6,1.0,93,30,70.88,1
3,68,3,1.0,75,29,71.52,1
2,38,3,1.0,64,22,78.28,1
3,88,3,1.0,62,22,78.24,1
1,13,9,1.0,85,28,72.72,1
1,23,2,1.0,70,9,91.4,1
1,90,7,1.0,87,21,79.76,1
1,46,4,1.0,82,5,95.64,1
2,37,3,1.0,89,17,83.8,1
1,18,8,1.0,97,11,89.96,1
3,29,10,1.0,60,27,73.2,1
3,57,10,1.0,88,10,90.76,1
2,61,6,1.0,87,21,79.76,1
1,75,4,1.0,68,8,92.36,1
1,9,1,1.0,88,19,81.76,1
3,45,2,1.0,63,26,74.28,1
3,36,4,1.0,93,4,96.88,1
2,48,10,1.0,69,20,80.4,1
1,24,4,1.0,74,18,82.48,1
1,59,9,1.0,59,7,93.2,1
1,77,2,1.0,99,9,92.0,1
2,49,10,1.0,88,10,90.76,1
3,55,3,1.0,71,27,73.44,1
3,25,9,1.0,64,10,90.28,1
1,94,1,1.0,58,20,80.16,1
3,53,6,1.0,74,5,95.48,1
3,2,1,1.0,65,25,75.32,1
3,59,7,1.0,72,21,79.44,1
2,84,2,1.0,62,26,74.24,1
1,55,5,1.0,100,10,91.0,1
2,62,2,1.0,98,29,71.96,1
1,6,4,1.0,96,29,71.92,1
1,54,1,1.0,72,6,94.44,1
1,100,3,1.0,68,15,85.36,1
1,50,9,1.0,65,29,71.32,1
2,15,10,1.0,90,6,94.8,1
2,20,7,1.0,81,15,85.64,1
1,62,5,1.0,93,28,72.88,1
1,38,9,1.0,72,24,76.44,1
3,69,4,1.0,62,25,75.24,1
1,50,3,1.0,57,30,70.16,1
1,28,1,1.0,95,12,88.92,1
1,83,7,1.0,65,11,89.32,1
2,46,9,1.0,71,7,93.44,1
1,23,5,1.0,64,6,94.28,1
3,98,9,1.0,71,2,98.44,1
2,85,4,1.0,65,18,82.32,1
1,65,2,1.0,87,27,73.76,1
1,79,10,1.0,58,8,92.16,1
3,33,1,1.0,69,6,94.4,1
1,53,4,1.0,56,19,81.12,1
3,93,8,1.0,71,9,91.44,1
1,48,5,1.0,66,6,94.32,1
1,97,2,1.0,87,28,72.76,1
1,52,6,1.0,68,13,87.36,1
2,51,7,1.0,74,19,81.48,1
2,54,6,1.0,83,20,80.68,1
3,47,2,1.0,56,2,98.12,1
1,38,2,1.0,75,19,81.52,1
1,95,9,1.0,83,20,80.68,1
3,80,7,1.0,55,24,76.12,1
3,71,4,1.0,58,16,84.16,1
2,86,8,1.0,98,15,85.96,1
2,43,10,1.0,91,24,76.84,1
3,66,2,1.0,68,26,74.36,1
3,15,7,1.0,65,6,94.32,1
2,18,7,1.0,74,21,79.48,1
2,42,7,1.0,64,24,76.28,1
2,49,3,1.0,63,5,95.28,1
3,92,1,1.0,54,4,96.08,1
2,87,8,1.0,90,20,80.8,1
3,47,5,1.0,71,27,73.44,1
2,47,9,1.0,57,21,79.16,1
1,8,8,1.0,56,10,90.12,1
1,86,2,1.0,75,14,86.52,1
3,59,9,1.0,96,28,72.92,1
1,66,5,1.0,51,30,70.04,1
3,43,4,1.0,84,30,70.68,1
1,50,4,1.0,80,27,73.6,1
3,89,2,1.0,81,2,98.64,1
3,7,4,1.0,81,5,95.64,1
3,3,7,1.0,99,10,91.0,1
2,34,10,1.0,86,3,97.72,1
1,95,10,1.0,65,29,71.32,1
3,80,5,1.0,85,23,77.72,1
3,45,3,1.0,91,19,81.84,1
1,55,7,1.0,68,8,92.36,1
1,98,2,1.0,68,16,84.36,1
3,52,6,1.0,75,12,88.52,1
2,30,7,1.0,92,3,97.84,1
3,13,3,1.0,93,11,89.88,1
3,2,4,1.0,97,28,72.96,1
3,40,4,1.0,59,13,87.2,1
2,34,6,1.0,75,15,85.52,1
2,38,2,1.0,70,7,93.4,1
1,69,6,1.0,96,17,83.92,1
2,8,3,1.0,75,26,74.52,1
3,60,9,1.0,52,28,72.04,1
2,36,9,1.0,82,27,73.64,1
1,30,9,1.0,98,27,73.96,1
2,58,10,1.0,87,7,93.76,1
2,59,5,1.0,68,16,84.36,1
2,3,4,1.0,74,29,71.48,1
1,86,2,1.0,63,15,85.28,1
1,31,9,1.0,63,9,91.28,1
1,39,6,1.0,78,2,98.56,1
2,39,9,1.0,65,14,86.32,1
3,1,2,1.0,52,26,74.04,1
1,59,10,1.0,92,5,95.84,1
3,71,6,1.0,66,25,75.32,1
3,1,7,1.0,65,4,96.32,1
1,66,7,1.0,77,23,77.56,1
1,3,4,1.0,68,25,75.36,1
2,19,10,1.0,67,29,71.36,1
3,15,4,1.0,92,24,76.84,1
2,14,5,1.0,56,7,93.12,1
1,90,4,1.0,57,8,92.16,1
2,96,1,1.0,64,21,79.28,1
3,74,2,1.0,88,14,86.76,1
2,9,4,1.0,80,14,86.6,1
1,70,8,1.0,70,6,94.4,1
1,6,4,1.0,72,30,70.44,1
3,88,10,1.0,96,16,84.92,1
3,87,5,1.0,52,13,87.04,1
3,96,1,1.0,62,23,77.24,1
3,33,5,1.0,65,1,99.32,1
1,53,8,1.0,67,22,78.36,1
3,51,8,1.0,53,22,78.08,1
1,73,8,1.0,52,18,82.04,1
3,99,2,1.0,83,26,74.68,1
2,32,4,1.0,93,3,97.88,1
2,35,7,1.0,64,7,93.28,1
2,6,6,1.0,80,29,71.6,1
1,88,4,1.0,58,23,77.16,1
1,41,3,1.0,66,26,74.32,1
3,100,4,1.0,93,14,86.88,1
1,64,10,1.0,89,28,72.8,1
3,7,2,1.0,84,20,80.68,1
3,67,5,1.0,75,20,80.52,1
1,100,6,1.0,82,16,84.64,1
3,29,5,1.0,77,19,81.56,1
3,52,1,1.0,82,19,81.64,1
3,65,6,1.0,91,7,93.84,1
2,74,9,1.0,62,8,92.24,1
3,80,10,1.0,55,9,91.12,1
1,31,1,1.0,84,19,81.68,1
1,70,2,1.0,81,3,97.64,1
1,90,6,1.0,88,1,99.76,1
1,89,5,1.0,84,16,84.68,1
3,61,3,1.0,90,21,79.8,1
3,97,10,1.0,99,30,71.0,1
3,76,10,1.0,79,20,80.6,1
2,7,1,1.0,74,15,85.48,1
2,91,2,1.0,92,27,73.84,1
1,82,7,1.0,92,24,76.84,1
1,52,6,1.0,61,6,94.24,1
1,59,3,1.0,85,12,88.72,1
1,73,5,1.0,67,22,78.36,1
1,92,5,1.0,97,7,93.96,1
3,72,8,1.0,97,6,94.96,1
2,89,7,1.0,99,18,83.0,1
2,59,6,1.0,92,7,93.84,1
1,44,3,1.0,74,29,71.48,1
1,45,9,1.0,61,2,98.24,1
3,77,9,1.0,94,28,72.88,1
3,92,6,1.0,63,6,94.28,1
2,46,5,1.0,56,25,75.12,1
2,61,7,1.0,60,26,74.2,1
1,15,3,1.0,76,13,87.52,1
1,100,5,1.0,57,27,73.16,1
3,11,7,1.0,84,28,72.68,1
1,85,5,1.0,51,1,99.04,1
2,87,6,1.0,84,14,86.68,1
3,24,9,1.0,80,30,70.6,1
3,12,6,1.0,68,26,74.36,1
3,28,4,1.0,84,18,82.68,1
1,80,7,1.0,78,19,81.56,1
3,38,9,1.0,67,11,89.36,1
1,76,1,1.0,54,8,92.08,1
1,47,1,1.0,99,30,71.0,1
2,98,7,1.0,72,8,92.44,1
3,21,2,1.0,90,13,87.8,1
1,85,3,1.0,90,2,98.8,1
1,96,9,1.0,55,12,88.12,1
3,96,6,1.0,73,21,79.48,1
3,46,5,1.0,72,4,96.44,1
2,39,5,1.0,75,19,81.52,1
2,21,1,1.0,60,16,84.2,1
2,56,4,1.0,85,24,76.72,1
3,37,8,1.0,87,28,72.76,1
1,1,8,1.0,55,21,79.12,1
2,45,6,1.0,83,30,70.68,1
2,24,8,1.0,82,18,82.64,1
3,42,9,1.0,89,1,99.8,1
3,82,10,1.0,75,18,82.52,1
2,10,1,1.0,83,9,91.68,1
3,76,6,1.0,99,22,79.0,1
2,62,9,1.0,69,26,74.4,1
2,62,7,1.0,59,29,71.2,1
2,76,1,1.0,60,11,89.2,1
3,74,5,1.0,100,11,90.0,1
1,25,5,1.0,55,3,97.12,1
1,85,7,1.0,60,19,81.2,1
2,36,10,1.0,93,9,91.88,1
2,100,10,1.0,62,30,70.24,1
2,60,8,1.0,64,24,76.28,1
2,78,5,1.0,68,21,79.36,1
3,5,4,1.0,63,17,83.28,1
1,10,1,1.0,73,27,73.48,1
3,96,10,1.0,57,29,71.16,1
1,86,8,1.0,88,26,74.76,1
1,80,4,1.0,74,21,79.48,1
1,93,7,1.0,72,25,75.44,1
3,75,3,1.0,89,12,88.8,1
2,76,9,1.0,52,28,72.04,1
2,27,5,1.0,68,19,81.36,1
1,61,6,1.0,97,22,78.96,1
3,82,4,1.0,55,26,74.12,1
2,18,7,1.0,80,24,76.6,1
3,8,2,1.0,66,13,87.32,1
2,77,3,1.0,69,9,91.4,1
1,13,10,1.0,75,6,94.52,1
1,62,9,1.0,88,24,76.76,1
3,34,6,1.0,76,25,75.52,1
3,42,7,1.0,91,12,88.84,1
1,30,8,1.0,68,9,91.36,1
1,56,9,1.0,66,19,81.32,1
2,45,10,1.0,90,20,80.8,1
3,51,9,1.0,97,19,81.96,1
2,43,4,1.0,77,6,94.56,1
1,90,6,1.0,85,14,86.72,1
2,37,1,1.0,71,10,90.44,1
2,71,5,1.0,96,30,70.92,1
3,63,2,1.0,66,22,78.32,1
3,39,7,1.0,58,12,88.16,1
2,25,6,1.0,79,15,85.6,1
1,13,1,1.0,72,7,93.44,1
1,75,4,1.0,81,21,79.64,1
3,10,2,1.0,87,23,77.76,1
1,2,10,1.0,56,9,91.12,1
1,59,10,1.0,64,10,90.28,1
2,82,9,1.0,91,7,93.84,1
1,97,1,1.0,74,24,76.48,1
2,85,3,1.0,75,5,95.52,1
1,59,6,1.0,55,2,98.12,1
3,89,7,1.0,68,15,85.36,1
3,87,9,1.0,95,25,75.92,1
3,16,7,1.0,97,14,86.96,1
1,24,5,1.0,92,17,83.84,1
2,91,8,1.0,80,28,72.6,1
2,15,2,1.0,94,4,96.88,1
2,61,1,1.0,64,18,82.28,1
2,25,2,1.0,62,14,86.24,1
2,31,3,1.0,73,24,76.48,1
2,39,5,1.0,76,12,88.52,1
2,22,7,1.0,73,28,72.48,1
3,82,5,1.0,86,10,90.72,1
2,39,8,1.0,63,7,93.28,1
2,8,3,1.0,90,3,97.8,1
3,84,3,1.0,97,21,79.96,1
1,8,7,1.0,95,2,98.92,1
1,60,4,1.0,67,21,79.36,1
2,93,4,1.0,63,26,74.28,1
2,93,4,1.0,86,7,93.72,1
3,21,8,1.0,84,15,85.68,1
1,69,2,1.0,52,10,90.04,1
2,23,8,1.0,90,3,97.8,1
2,42,1,1.0,56,17,83.12,1
1,49,1,1.0,52,18,82.04,1
2,78,2,1.0,100,26,75.0,1
3,50,4,1.0,91,20,80.84,1
1,35,1,1.0,82,13,87.64,1
2,35,9,1.0,74,11,89.48,1
3,16,5,1.0,61,24,76.24,1
2,88,3,1.0,63,10,90.28,1
1,50,5,1.0,66,13,87.32,1
1,53,10,1.0,84,5,95.68,1
2,45,1,1.0,75,7,93.52,1
3,24,7,1.0,85,30,70.72,1
3,28,3,1.0,73,1,99.48,1
3,42,3,1.0,90,27,73.8,1
3,31,8,1.0,65,10,90.32,1
2,4,5,1.0,60,15,85.2,1
3,37,3,1.0,63,12,88.28,1
1,90,8,1.0,78,20,80.56,1
2,31,6,1.0,52,24,76.04,1
2,32,7,1.0,86,16,84.72,1
1,20,3,1.0,75,4,96.52,1
3,48,6,1.0,73,15,85.48,1
2,45,3,1.0,52,14,86.04,1
2,77,8,1.0,52,19,81.04,1
3,60,1,1.0,65,25,75.32,1
1,98,10,1.0,91,24,76.84,1
1,9,2,1.0,87,19,81.76,1
2,41,7,1.0,96,30,70.92,1
1,52,3,1.0,83,26,74.68,1
2,23,8,1.0,93,14,86.88,1
3,20,7,1.0,71,25,75.44,1
2,88,6,1.0,56,18,82.12,1
1,81,9,1.0,52,27,73.04,1
1,93,4,1.0,77,28,72.56,1
3,61,4,1.0,98,14,86.96,1
1,82,8,1.0,59,11,89.2,1
2,92,10,1.0,88,5,95.76,1
1,4,4,1.0,98,4,96.96,1
2,40,7,1.0,77,17,83.56,1
2,79,4,1.0,69,7,93.4,1
3,39,6,1.0,87,28,72.76,1
2,76,10,1.0,66,10,90.32,1
2,92,2,1.0,62,15,85.24,1
1,4,1,1.0,82,29,71.64,1
2,97,10,1.0,67,24,76.36,1
1,59,6,1.0,85,8,92.72,1
2,36,1,1.0,77,6,94.56,1
1,21,8,1.0,59,14,86.2,1
3,94,2,1.0,54,3,97.08,1
1,83,4,1.0,87,23,77.76,1
3,80,6,1.0,81,18,82.64,1
1,93,1,1.0,76,22,78.52,1
3,93,9,1.0,84,18,82.68,1
2,14,10,1.0,76,26,74.52,1
2,89,6,1.0,78,17,83.56,1
1,20,6,1.0,57,29,71.16,1
2,71,6,1.0,67,5,95.36,1
2,51,10,1.0,76,11,89.52,1
2,57,6,1.0,79,17,83.6,1
3,80,1,1.0,91,10,90.84,1
1,79,7,1.0,83,30,70.68,1
2,57,1,1.0,96,29,71.92,1
2,34,10,1.0,94,27,73.88,1
1,89,1,1.0,51,4,96.04,1
2,98,3,1.0,76,2,98.52,1
2,7,7,1.0,51,4,96.04,1
1,42,3,1.0,74,25,75.48,1
1,5,3,1.0,68,23,77.36,1
2,17,10,1.0,92,5,95.84,1
2,95,1,1.0,65,28,72.32,1
2,100,8,1.0,75,30,70.52,1
2,51,10,1.0,96,5,95.92,1
3,66,9,1.0,75,24,76.52,1
3,24,9,1.0,91,1,99.84,1
2,56,4,1.0,82,6,94.64,1
2,86,2,1.0,83,11,89.68,1
3,75,2,1.0,82,17,83.64,1
1,38,2,1.0,99,5,96.0,1
2,98,3,1.0,59,10,90.2,1
1,81,9,1.0,63,20,80.28,1
3,74,10,1.0,78,5,95.56,1
1,16,10,1.0,71,4,96.44,1
2,88,6,1.0,57,8,92.16,1
2,58,5,1.0,94,26,74.88,1
3,36,8,1.0,56,19,81.12,1
1,74,7,1.0,80,6,94.6,1
2,28,3,1.0,90,25,75.8,1
2,46,9,1.0,90,4,96.8,1
2,30,5,1.0,88,29,71.76,1
1,9,8,1.0,67,7,93.36,1
1,57,10,1.0,66,7,93.32,1
1,55,7,1.0,87,6,94.76,1
3,45,5,1.0,97,28,72.96,1
1,12,4,1.0,57,23,77.16,1
2,57,5,1.0,56,9,91.12,1
2,13,9,1.0,91,15,85.84,1
3,30,4,1.0,79,11,89.6,1
1,79,4,1.0,72,27,73.44,1
3,87,1,1.0,89,30,70.8,1
1,94,1,1.0,71,26,74.44,1
2,68,5,1.0,73,7,93.48,1
3,49,1,1.0,75,29,71.52,1
3,36,3,1.0,75,3,97.52,1
2,43,8,1.0,79,8,92.6,1
2,70,5,1.0,100,14,87.0,1
2,51,8,1.0,96,7,93.92,1
3,17,4,1.0,94,29,71.88,1
1,10,3,1.0,81,20,80.64,1
1,91,7,1.0,54,11,89.08,1
3,2,7,1.0,96,22,78.92,1
2,84,1,1.0,63,7,93.28,1
1,50,1,1.0,52,26,74.04,1
2,19,6,1.0,54,10,90.08,1
2,22,5,1.0,65,2,98.32,1
3,26,1,1.0,53,30,70.08,1
3,44,7,1.0,60,15,85.2,1
2,72,9,1.0,96,28,72.92,1
2,83,10,1.0,71,19,81.44,1
1,67,4,1.0,66,23,77.32,1
2,91,1,1.0,93,17,83.88,1
3,11,8,1.0,55,6,94.12,1
3,92,8,1.0,76,9,91.52,1
3,72,4,1.0,68,3,97.36,1
3,18,10,1.0,75,11,89.52,1
2,29,8,1.0,74,16,84.48,1
3,65,10,1.0,62,10,90.24,1
2,75,2,1.0,99,5,96.0,1
3,29,7,1.0,61,30,70.24,1
1,91,5,1.0,59,9,91.2,1
3,40,6,1.0,91,25,75.84,1
3,36,3,1.0,76,10,90.52,1
2,29,4,1.0,83,28,72.68,1
2,9,4,1.0,98,28,72.96,1
1,64,7,1.0,72,28,72.44,1
2,60,2,1.0,99,22,79.0,1
2,41,9,1.0,55,18,82.12,1
1,99,2,1.0,68,17,83.36,1
1,21,8,1.0,95,13,87.92,1
3,39,4,1.0,89,9,91.8,1
1,89,8,1.0,53,14,86.08,1
3,10,9,1.0,87,4,96.76,1
2,53,4,1.0,95,8,92.92,1
3,10,10,1.0,60,14,86.2,1
1,39,9,1.0,65,15,85.32,1
1,66,8,1.0,75,26,74.52,1
1,37,1,1.0,95,19,81.92,1
3,82,1,1.0,68,5,95.36,1
1,61,5,1.0,78,4,96.56,1
3,60,1,1.0,90,23,77.8,1
1,91,5,1.0,75,5,95.52,1
3,65,4,1.0,53,3,97.08,1
3,84,1,1.0,79,14,86.6,1
2,12,6,1.0,72,1,99.44,1
1,37,5,1.0,68,14,86.36,1
1,58,1,1.0,69,29,71.4,1
3,67,2,1.0,51,18,82.04,1
3,19,9,1.0,92,28,72.84,1
2,22,8,1.0,66,12,88.32,1
1,88,9,1.0,100,5,96.0,1
3,5,3,1.0,67,24,76.36,1
3,56,6,1.0,56,27,73.12,1
2,74,8,1.0,83,13,87.68,1
3,36,4,1.0,57,9,91.16,1
2,44,1,1.0,75,22,78.52,1
2,23,7,1.0,79,16,84.6,1
2,84,10,1.0,59,15,85.2,1
1,51,5,1.0,98,4,96.96,1
2,32,10,1.0,82,28,72.64,1
1,64,4,1.0,69,24,76.4,1
1,69,10,1.0,61,5,95.24,1
3,7,6,1.0,99,24,77.0,1
2,89,4,1.0,56,10,90.12,1
1,23,1,1.0,92,24,76.84,1
1,72,3,1.0,70,3,97.4,1
2,51,8,1.0,53,21,79.08,1
1,69,3,1.0,52,29,71.04,1
3,74,8,1.0,69,19,81.4,1
3,14,5,1.0,59,16,84.2,1
3,100,9,1.0,92,6,94.84,1
3,10,1,1.0,88,13,87.76,1
1,22,3,1.0,94,8,92.88,1
2,92,7,1.0,91,20,80.84,1
1,9,9,1.0,71,12,88.44,1
2,76,2,1.0,56,1,99.12,1
1,74,8,1.0,91,14,86.84,1
3,100,6,1.0,78,13,87.56,1
2,67,7,1.0,60,17,83.2,1
3,24,5,1.0,75,2,98.52,1
2,14,7,1.0,98,3,97.96,1
2,6,4,1.0,93,5,95.88,1
1,64,8,1.0,75,17,83.52,1
2,94,10,1.0,81,16,84.64,1
2,56,8,1.0,76,6,94.52,1
3,87,3,1.0,67,29,71.36,1
2,69,4,1.0,62,6,94.24,1
2,14,9,1.0,96,20,80.92,1
1,16,2,1.0,52,24,76.04,1
1,78,1,1.0,89,29,71.8,1
1,68,5,1.0,90,5,95.8,1
2,50,5,1.0,75,22,78.52,1
1,5,7,1.0,56,5,95.12,1
1,95,3,1.0,98,10,90.96,1
1,27,10,1.0,64,10,90.28,1
1,86,10,1.0,97,25,75.96,1
2,26,9,1.0,61,16,84.24,1
2,2,4,1.0,81,11,89.64,1
1,65,3,1.0,69,21,79.4,1
1,77,3,1.0,52,29,71.04,1
3,61,3,1.0,54,25,75.08,1
3,91,9,1.0,78,18,82.56,1
2,5,1,1.0,63,30,70.28,1
3,21,3,1.0,100,19,82.0,1
3,52,6,1.0,88,11,89.76,1
3,51,5,1.0,80,9,91.6,1
2,50,10,1.0,52,17,83.04,1
2,8,5,1.0,97,16,84.96,1
2,57,10,1.0,98,7,93.96,1
1,100,1,1.0,94,24,76.88,1
1,87,5,1.0,61,15,85.24,1
1,40,5,1.0,96,24,76.92,1
2,2,2,1.0,54,11,89.08,1
2,55,4,1.0,89,19,81.8,1
1,59,9,1.0,66,26,74.32,1
1,94,1,1.0,66,3,97.32,1
1,25,7,1.0,58,4,96.16,1
3,73,10,1.0,88,28,72.76,1
3,87,4,1.0,88,26,74.76,1
3,22,4,1.0,86,25,75.72,1
2,60,2,1.0,56,28,72.12,1
3,23,9,1.0,73,21,79.48,1
1,67,1,1.0,56,25,75.12,1
2,2,10,1.0,65,11,89.32,1
1,39,2,1.0,92,5,95.84,1
1,40,1,1.0,81,1,99.64,1
2,58,8,1.0,86,9,91.72,1
3,44,7,1.0,63,12,88.28,1
1,60,3,1.0,62,5,95.24,1
2,71,4,1.0,69,1,99.4,1
2,41,3,1.0,67,11,89.36,1
3,84,9,1.0,61,9,91.24,1
1,43,10,1.0,77,19,81.56,1
3,68,3,1.0,99,29,72.0,1
1,72,7,1.0,97,17,83.96,1
3,43,3,1.0,76,30,70.52,1
1,45,6,1.0,62,10,90.24,1
2,88,7,1.0,51,19,81.04,1
3,85,10,1.0,64,22,78.28,1
2,53,5,1.0,69,24,76.4,1
3,71,7,1.0,60,21,79.2,1
1,25,7,1.0,95,20,80.92,1
3,22,2,1.0,55,14,86.12,1
1,71,4,1.0,62,7,93.24,1
1,84,5,1.0,76,30,70.52,1
1,9,2,1.0,60,30,70.2,1
1,34,1,1.0,87,20,80.76,1
1,47,7,1.0,64,15,85.28,1
2,58,5,1.0,60,12,88.2,1
1,38,1,1.0,51,8,92.04,1
1,68,10,1.0,89,20,80.8,1
3,56,3,1.0,91,7,93.84,1
1,96,9,1.0,53,2,98.08,1
3,53,3,1.0,68,20,80.36,1
3,90,10,1.0,59,15,85.2,1
1,94,7,1.0,73,28,72.48,1
3,46,10,1.0,67,27,73.36,1
1,98,3,1.0,65,26,74.32,1
1,96,1,1.0,89,9,91.8,1
1,26,6,1.0,92,16,84.84,1
3,35,1,1.0,58,19,81.16,1
3,5,1,1.0,58,14,86.16,1
3,88,5,1.0,83,25,75.68,1
3,54,1,1.0,61,21,79.24,1
2,88,7,1.0,64,7,93.28,1
3,79,10,1.0,51,27,73.04,1
1,97,5,1.0,63,26,74.28,1
2,86,6,1.0,81,8,92.64,1
2,29,6,1.0,95,25,75.92,1
2,5,2,1.0,88,16,84.76,1
1,45,8,1.0,54,22,78.08,1
3,43,5,1.0,55,26,74.12,1
1,65,10,1.0,75,2,98.52,1
3,45,1,1.0,73,9,91.48,1
3,69,5,1.0,91,4,96.84,1
1,84,10,1.0,89,20,80.8,1
2,28,4,1.0,88,14,86.76,1
2,47,3,1.0,74,17,83.48,1
2,48,4,1.0,99,11,90.0,1
3,39,1,1.0,83,11,89.68,1
3,29,3,1.0,100,14,87.0,1
1,58,5,1.0,79,18,82.6,1
2,13,6,1.0,94,10,90.88,1
3,22,9,1.0,68,30,70.36,1
1,43,2,1.0,77,2,98.56,1
1,83,8,1.0,63,5,95.28,1
2,93,6,1.0,92,6,94.84,1
1,95,6,1.0,58,10,90.16,1
3,47,3,1.0,80,15,85.6,1
3,23,7,1.0,94,9,91.88,1
1,72,3,1.0,76,1,99.52,1
2,51,6,1.0,76,19,81.52,1
1,1,4,1.0,72,13,87.44,1
3,73,4,1.0,68,16,84.36,1
1,22,1,1.0,53,7,93.08,1
1,47,4,1.0,78,30,70.56,1
1,19,5,1.0,70,25,75.4,1
2,77,9,1.0,76,5,95.52,1
3,21,2,1.0,93,14,86.88,1
1,3,9,1.0,74,10,90.48,1
1,89,2,1.0,89,18,82.8,1
3,81,7,1.0,90,17,83.8,1
1,25,4,1.0,100,17,84.0,1
2,70,6,1.0,90,22,78.8,1
1,30,1,1.0,91,15,85.84,1
2,33,6,1.0,85,19,81.72,1
2,30,1,1.0,100,12,89.0,1
2,45,1,1.0,58,6,94.16,1
2,14,6,1.0,87,28,72.76,1
3,7,3,1.0,99,2,99.0,1
3,54,7,1.0,99,26,75.0,1
2,41,2,1.0,97,22,78.96,1
3,12,6,1.0,89,8,92.8,1
2,58,10,1.0,68,21,79.36,1
2,92,5,1.0,81,8,92.64,1
1,15,5,1.0,65,9,91.32,1
1,64,6,1.0,91,24,76.84,1
1,26,3,1.0,97,27,73.96,1
1,11,7,1.0,99,10,91.0,1
3,4,6,1.0,54,9,91.08,1
1,94,8,1.0,93,1,99.88,1
3,13,5,1.0,74,24,76.48,1
3,64,6,1.0,65,17,83.32,1
2,2,8,1.0,56,18,82.12,1
2,98,7,1.0,70,27,73.4,1
2,74,8,1.0,76,23,77.52,1
1,78,9,1.0,97,15,85.96,1
2,86,8,1.0,83,17,83.68,1
1,86,6,1.0,95,30,70.92,1
1,18,8,1.0,69,19,81.4,1
3,42,8,1.0,60,22,78.2,1
1,30,8,1.0,93,23,77.88,1
1,54,4,1.0,97,12,88.96,1
2,22,6,1.0,56,3,97.12,1
3,15,4,1.0,85,14,86.72,1
3,95,4,1.0,72,13,87.44,1
2,26,5,1.0,54,21,79.08,1
2,85,1,1.0,79,18,82.6,1
1,17,7,1.0,94,6,94.88,1
3,94,9,1.0,88,25,75.76,1
2,56,3,1.0,78,18,82.56,1
3,63,2,1.0,89,1,99.8,1
3,96,4,1.0,73,30,70.48,1
3,68,1,1.0,93,21,79.88,1
2,15,1,1.0,60,6,94.2,1
3,54,4,1.0,70,15,85.4,1
1,62,10,1.0,85,19,81.72,1
1,36,10,1.0,66,16,84.32,1
2,31,3,1.0,98,1,99.96,1
3,70,2,1.0,99,17,84.0,1
1,72,6,1.0,90,14,86.8,1
1,36,6,1.0,67,28,72.36,1
1,38,10,1.0,98,3,97.96,1
3,59,4,1.0,60,17,83.2,1
3,75,9,1.0,76,7,93.52,1
3,93,7,1.0,62,4,96.24,1
2,46,9,1.0,61,12,88.24,1
2,76,6,1.0,66,20,80.32,1
1,85,1,1.0,95,7,93.92,1
3,95,8,1.0,65,10,90.32,1
3,7,7,1.0,91,20,80.84,1
2,63,6,1.0,90,13,87.8,1
3,67,10,1.0,87,27,73.76,1
3,41,1,1.0,57,6,94.16,1
2,81,3,1.0,70,7,93.4,1
1,30,5,1.0,100,4,97.0,1
3,11,9,1.0,60,18,82.2,1
2,95,6,1.0,63,15,85.28,1
3,9,10,1.0,51,5,95.04,1
3,83,2,1.0,51,29,71.04,1
2,14,8,1.0,72,20,80.44,1
1,18,2,1.0,99,19,82.0,1
1,10,3,1.0,57,30,70.16,1
3,47,1,1.0,53,25,75.08,1
2,40,7,1.0,79,18,82.6,1
1,22,6,1.0,54,7,93.08,1
2,35,8,1.0,63,24,76.28,1
2,58,3,1.0,78,16,84.56,1
2,28,2,1.0,75,7,93.52,1
3,33,10,1.0,77,14,86.56,1
3,51,9,1.0,56,16,84.12,1
3,3,4,1.0,84,3,97.68,1
3,77,2,1.0,54,13,87.08,1
2,50,3,1.0,75,18,82.52,1
3,31,4,1.0,54,7,93.08,1
2,8,7,1.0,78,1,99.56,1
1,64,2,1.0,57,23,77.16,1
1,1,9,1.0,86,30,70.72,1
